sample_id,router_task,ground_truth_type,c_model,c_latency,c_cost,c_correct,c_cascaded,a_model,a_latency,a_cost,a_correct,prompt_tokens,completion_tokens
ai2d_00814_ae12992147e1df5b,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.66692352294922,0.0,False,False,qwen3_vl_8b_thinking,6046.449899673462,0.0,False,0,0
aokvqa_00441_813d4810529b3b81,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1633.3980560302734,0.0,True,False,qwen3_vl_8b_thinking,5832.781791687012,0.0,False,0,0
ai2d_01293_338c0c5ec6033071,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,60.08195877075195,0.0,True,False,qwen2_5_vl_3b,226.2558937072754,1.2e-05,False,58,2
chart2text_00356_25d96b4c38772244,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1492.866039276123,1.36e-05,False,True,qwen3_vl_8b_thinking,4600.75306892395,0.00010680000000000001,False,22,512
ai2d_00004_bf3d9c5fd30bf304,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,76.26008987426758,0.0,False,False,qwen3_vl_8b_thinking,5854.11524772644,0.0,False,0,0
aokvqa_01586_8a2f4476082979b3,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1266.385793685913,0.0,True,False,qwen3_vl_8b_thinking,5633.063077926636,0.0,False,0,0
aokvqa_00754_8ccdc6978417e1c4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,857.3408126831055,0.0,True,False,qwen2_5_vl_3b,5907.952785491943,0.0,False,0,0
chart2text_01092_579fb39b9f89db9a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,536.1661911010742,2.48e-05,False,True,qwen3_vl_8b_thinking,4658.226728439331,0.0001072,False,24,512
aokvqa_00092_4d032ec0173f3734,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1456.6922187805176,0.0,False,False,qwen3_vl_8b_thinking,4580.4009437561035,0.0001128,False,52,512
chartqa_00235_d9cb712a2694d758,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,135.6360912322998,9.600000000000001e-06,False,True,qwen2_5_vl_3b,266.48902893066406,9.200000000000002e-06,False,42,4
chart2text_01861_444c8841839c6050,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,728.1579971313477,1.2600000000000001e-05,False,True,qwen2_5_vl_3b,392.44699478149414,1.3000000000000001e-05,False,30,35
aokvqa_01979_8ebbe7dfc91be8d6,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,329.35190200805664,0.0,True,False,qwen2_5_vl_3b,224.77102279663086,1.12e-05,False,53,3
ai2d_00428_9654b2a2f1007e25,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,362.71214485168457,2.72e-05,False,True,qwen3_vl_8b_thinking,5748.245000839233,0.0,False,0,0
chart2text_01500_678f7e66f262df97,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,506.6688060760498,2.48e-05,False,True,qwen3_vl_8b_thinking,6045.3431606292725,0.0,False,0,0
chart2text_00755_e1e88513c12b7cb6,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,707.9308032989502,1.58e-05,False,True,qwen3_vl_8b_thinking,5848.578929901123,0.0,False,0,0
aokvqa_00448_8b03b2038495907f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,901.8998146057129,0.0,True,False,qwen3_vl_8b_thinking,5833.853006362915,0.0,False,0,0
aokvqa_01162_95a030bbfe59f320,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1431.2481880187988,0.0,True,False,qwen2_5_vl_3b,5524.686098098755,0.0,False,0,0
ai2d_01649_bd1ede67c18ae4df,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.144859313964844,0.0,True,False,qwen3_vl_8b_thinking,4705.507755279541,0.00011140000000000001,False,45,512
chartqa_00604_17bb4b1549805b42,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,183.1660270690918,7.8e-06,False,True,qwen3_vl_8b_thinking,3792.4773693084717,8.779999999999999e-05,False,24,415
ai2d_00818_07f369503db09ea9,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.68084526062012,0.0,True,False,qwen3_vl_8b_thinking,6044.026851654053,0.0,False,0,0
aokvqa_01587_6b37042956c6a119,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,250.4110336303711,0.0,True,False,qwen3_vl_8b_thinking,5952.438116073608,0.0,False,0,0
chart2text_00366_4794feb15045a752,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,747.8277683258057,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,5714.629173278809,0.0,False,0,0
aokvqa_00759_a9e585d9e34c344b,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,374.2351531982422,2.3000000000000003e-05,False,True,qwen3_vl_8b_thinking,5968.9130783081055,0.0,False,0,0
ai2d_01294_d02df72efd7d637e,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,183.63499641418457,1.66e-05,True,True,qwen3_vl_8b_thinking,4659.016847610474,0.0001168,False,72,512
aokvqa_00096_6f200310bf075ce7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1858.363151550293,0.0,False,False,qwen3_vl_8b_thinking,5714.341163635254,0.0,False,0,0
ai2d_00433_bd168da8512d8f66,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.53767967224121,0.0,True,False,qwen3_vl_8b_thinking,5957.098960876465,0.0,False,0,0
chart2text_01093_533c62d68955a371,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1331.9811820983887,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5880.11908531189,0.0,False,0,0
chart2text_01502_f30b545232d403c8,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1528.360366821289,1.36e-05,False,True,qwen3_vl_8b_thinking,4642.323017120361,0.00010680000000000001,False,22,512
chart2text_01862_b3f5c966b7c3a6af,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,819.1878795623779,3.96e-05,False,True,qwen3_vl_8b_thinking,5763.674020767212,0.0,False,0,0
chartqa_00236_f31e53837f7ef29e,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,104.52985763549805,5.8e-06,False,True,qwen2_5_vl_3b,5435.924053192139,0.0,False,0,0
chart2text_00777_418aa35e8cbd13df,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,880.1519870758057,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4655.540943145752,0.00010700000000000001,False,23,512
aokvqa_00449_9895648fa6232e2e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,294.2190170288086,0.0,False,False,qwen3_vl_8b_thinking,4662.379026412964,0.00011180000000000001,False,47,512
aokvqa_01991_41bc0222f12253e4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1877.1710395812988,0.0,False,False,qwen3_vl_8b_thinking,5839.040040969849,0.0,False,0,0
ai2d_00825_d4b7e1115e109813,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.0008544921875,0.0,True,False,qwen3_vl_8b_thinking,3277.001142501831,8.1e-05,False,50,355
ai2d_01655_94590430aa061f7c,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.30212211608887,0.0,True,False,qwen2_5_vl_3b,5600.651025772095,0.0,False,0,0
aokvqa_01187_477b640e51532c1c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1192.101001739502,0.0,False,False,qwen2_5_vl_3b,5679.602861404419,0.0,False,0,0
ai2d_00019_e5f934cfc0951972,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,116.89996719360352,1.64e-05,False,True,qwen3_vl_8b_thinking,4631.804943084717,0.0001162,False,69,512
chartqa_00605_9b27249de89e36e7,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,223.71602058410645,7.8e-06,False,True,qwen3_vl_8b_thinking,5784.150123596191,0.0,False,0,0
aokvqa_00761_225b77e4abdca1f6,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,558.0308437347412,0.0,True,False,qwen3_vl_8b_thinking,5799.056053161621,0.0,False,0,0
chart2text_00374_84b7557a4c751507,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1470.8340167999268,1.36e-05,False,True,qwen2_5_vl_3b,5547.367095947266,0.0,False,0,0
aokvqa_01593_c5d7c52f22879feb,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1050.4930019378662,0.0,True,False,qwen2_5_vl_3b,5829.815864562988,0.0,False,0,0
chart2text_01513_87c519b74cb29872,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,444.5159435272217,2.1000000000000002e-05,False,True,qwen2_5_vl_3b,434.279203414917,1.24e-05,False,27,35
ai2d_01295_8fddae395d4fef99,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.970170974731445,0.0,False,False,qwen3_vl_8b_thinking,4653.9459228515625,0.00011200000000000001,False,48,512
aokvqa_00100_9f2fe6c83cf49788,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,580.2278518676758,0.0,False,False,qwen3_vl_8b_thinking,5852.136135101318,0.0,False,0,0
chart2text_01094_8fd2fd48c38eab0c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,622.2007274627686,1.38e-05,False,True,qwen3_vl_8b_thinking,4720.765829086304,0.00010660000000000002,False,21,512
ai2d_00434_7bb32f7f26f71cb0,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,85.60609817504883,0.0,True,False,qwen3_vl_8b_thinking,5903.127908706665,0.0,False,0,0
chart2text_01883_0796896f13f03250,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,652.069091796875,1.58e-05,False,True,qwen3_vl_8b_thinking,4775.619268417358,0.00010660000000000002,False,21,512
chart2text_00784_5bbf7e0b5ac19200,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,488.96193504333496,2.48e-05,False,True,qwen3_vl_8b_thinking,4688.323974609375,0.0001072,False,24,512
ai2d_00827_75f987a1215f71a6,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.060054779052734,0.0,True,False,qwen2_5_vl_3b,230.44085502624512,1.34e-05,False,65,2
aokvqa_01992_1dc89af3ec9a3e04,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,983.13307762146,0.0,True,False,qwen3_vl_8b_thinking,4733.752012252808,0.0001112,False,44,512
ai2d_01663_bce9f14b066502b3,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,74.2039680480957,0.0,False,False,qwen3_vl_8b_thinking,5996.860980987549,0.0,False,0,0
aokvqa_01199_b6ae82278a50c858,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2793.583869934082,0.0,True,False,qwen3_vl_8b_thinking,4673.2847690582275,0.0001112,False,44,512
aokvqa_00452_368243641095803f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1129.9388408660889,0.0,False,False,qwen3_vl_8b_thinking,5954.151153564453,0.0,False,0,0
chartqa_00243_0072f131f1299c00,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,474.32994842529297,1.32e-05,False,True,qwen3_vl_8b_thinking,5921.722173690796,0.0,False,0,0
chartqa_00615_0eb0bdd737742c3b,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1063.3809566497803,2.34e-05,False,True,qwen3_vl_8b_thinking,5767.52781867981,0.0,False,0,0
chart2text_00393_19a57ee7ef7a643e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,448.7929344177246,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4650.899887084961,0.00010600000000000002,False,18,512
ai2d_00021_59cfa73bc8485386,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.00206756591797,0.0,True,False,qwen3_vl_8b_thinking,5870.950937271118,0.0,False,0,0
aokvqa_01608_e53dd7643fa9e12c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,831.9740295410156,0.0,False,False,qwen3_vl_8b_thinking,4716.4201736450195,0.00011260000000000001,False,51,512
aokvqa_00769_f081088016e512c6,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,897.9439735412598,0.0,True,False,qwen3_vl_8b_thinking,4740.060091018677,0.00011180000000000001,False,47,512
aokvqa_00111_d117e4623917730a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,973.6349582672119,0.0,True,False,qwen3_vl_8b_thinking,4644.815921783447,0.00011140000000000001,False,45,512
ai2d_01303_b274b252638e06fb,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,100.62289237976074,1.22e-05,True,True,qwen3_vl_8b_thinking,5863.864183425903,0.0,False,0,0
ai2d_00443_bb3cc5a276a7a19c,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.55587196350098,0.0,True,False,qwen3_vl_8b_thinking,6114.89200592041,0.0,False,0,0
chart2text_01095_fdcbf064a3cf0cf7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,864.854097366333,1.3200000000000002e-05,False,True,qwen2_5_vl_3b,5544.148921966553,0.0,False,0,0
chart2text_01517_e66576707f211d7f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,865.2946949005127,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,5838.073968887329,0.0,False,0,0
chart2text_01892_5e7d8c3b5bfc627e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,867.8772449493408,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,5759.989976882935,0.0,False,0,0
chart2text_00787_2a2de440b1f8dd3f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,781.1279296875,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,5822.939157485962,0.0,False,0,0
chart2text_00005_6d82ed91ee1c890f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1042.7138805389404,5.22e-05,False,True,qwen3_vl_8b_thinking,4563.2829666137695,0.00010680000000000001,False,22,512
aokvqa_01201_8419b41a2b70918d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,775.5410671234131,0.0,False,False,qwen3_vl_8b_thinking,5663.93780708313,0.0,False,0,0
aokvqa_00453_0b581184353cd321,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,970.2422618865967,0.0,True,False,qwen3_vl_8b_thinking,4635.967016220093,0.00011040000000000001,False,40,512
ai2d_01691_e0930f0c33ef3e42,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.00870132446289,0.0,True,False,qwen3_vl_8b_thinking,5802.63090133667,0.0,False,0,0
ai2d_00023_bd686a44c25987c8,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.666975021362305,0.0,True,False,qwen3_vl_8b_thinking,2298.201084136963,6.14e-05,False,67,240
ai2d_00830_85b06ac4669e545c,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.158905029296875,0.0,True,False,qwen3_vl_8b_thinking,5713.853120803833,0.0,False,0,0
chartqa_00248_1e5d5d49e4328bdc,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,194.50807571411133,1.02e-05,False,True,qwen3_vl_8b_thinking,5717.666149139404,0.0,False,0,0
chartqa_00620_47423badecaf964f,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,69.78416442871094,0.0,False,False,qwen3_vl_8b_thinking,5782.725095748901,0.0,False,0,0
aokvqa_00114_ce1ab2ec2d698276,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1101.4399528503418,0.0,False,False,qwen2_5_vl_3b,810.6999397277832,2.64e-05,False,56,76
chart2text_00413_7fa16671d1b376a4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,818.3960914611816,3.96e-05,False,True,qwen3_vl_8b_thinking,4683.621168136597,0.0001062,False,19,512
aokvqa_01611_83e416d8acf816e3,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,571.3667869567871,0.0,False,False,qwen3_vl_8b_thinking,4621.13094329834,0.00011140000000000001,False,45,512
ai2d_00461_b9e6243d6dc987ef,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.03015899658203,0.0,True,False,qwen3_vl_8b_thinking,2566.438913345337,6.300000000000001e-05,False,47,268
aokvqa_00774_4bf0612c10bd4c7e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,839.6937847137451,0.0,False,False,qwen3_vl_8b_thinking,4724.912881851196,0.00011260000000000001,False,51,512
chart2text_01899_22b57509bceeec10,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,750.6279945373535,1.2600000000000001e-05,False,True,qwen2_5_vl_3b,434.39197540283203,1.3000000000000001e-05,False,30,35
ai2d_01309_c228addeee95be85,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,49.6981143951416,0.0,True,False,qwen2_5_vl_3b,5592.879772186279,0.0,False,0,0
aokvqa_01206_dca6b44eb0dab429,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,960.4678153991699,0.0,False,False,qwen2_5_vl_3b,678.8489818572998,2.9e-05,False,79,66
chart2text_01098_c562b2af6b829315,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,622.6098537445068,1.4599999999999999e-05,False,True,qwen3_vl_8b_thinking,4661.293983459473,0.00010660000000000002,False,21,512
chart2text_01531_43ea7dff12efafa8,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,659.3401432037354,1.58e-05,False,True,qwen3_vl_8b_thinking,5800.027132034302,0.0,False,0,0
chart2text_00007_99545bc58b6254a0,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,793.9350605010986,3.96e-05,False,True,qwen3_vl_8b_thinking,4654.76393699646,0.0001062,False,19,512
chart2text_00788_520b5c708247ac8c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,828.6910057067871,3.96e-05,False,True,qwen3_vl_8b_thinking,5676.862955093384,0.0,False,0,0
ai2d_01700_db554ed85c6c41d0,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,122.59984016418457,1.06e-05,False,True,qwen3_vl_8b_thinking,4693.734884262085,0.00011080000000000001,False,42,512
aokvqa_00457_d2318195b49d032b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,365.1318550109863,0.0,False,False,qwen3_vl_8b_thinking,6061.637163162231,0.0,False,0,0
chartqa_00626_4ab917cff135e274,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,296.4310646057129,0.0,False,False,qwen3_vl_8b_thinking,2858.6370944976807,6.5e-05,False,23,302
ai2d_00831_985fbaaa33cff9c1,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,145.56312561035156,1.56e-05,True,True,qwen3_vl_8b_thinking,4735.590934753418,0.00011480000000000001,False,62,512
ai2d_00035_c56cef3ec124dce3,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.795814514160156,0.0,True,False,qwen3_vl_8b_thinking,4601.412057876587,0.0001116,False,46,512
chartqa_00254_a7d6bc5ac27d7813,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,2513.2570266723633,1.4e-05,False,True,qwen3_vl_8b_thinking,5683.681011199951,0.0,False,0,0
chart2text_00418_adedacba36fbc990,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1042.0448780059814,5.22e-05,False,True,qwen3_vl_8b_thinking,5623.442888259888,0.0,False,0,0
aokvqa_00777_a0783cb38512a4af,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,733.3619594573975,0.0,False,False,qwen3_vl_8b_thinking,5883.723020553589,0.0,False,0,0
ai2d_01315_0de95959f45f55e6,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,65.38891792297363,0.0,True,False,qwen3_vl_8b_thinking,2988.240957260132,7.34e-05,False,52,315
aokvqa_01619_08d35aaefea79ac2,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1943.6790943145752,0.0,True,False,qwen3_vl_8b_thinking,5834.703207015991,0.0,False,0,0
aokvqa_00126_933987258364a9d8,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1806.2291145324707,0.0,True,False,qwen3_vl_8b_thinking,4755.382061004639,0.00011100000000000001,False,43,512
ai2d_00466_fcc20b47940fa9ff,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,64.93282318115234,0.0,True,False,qwen3_vl_8b_thinking,4742.141962051392,0.00011180000000000001,False,47,512
chart2text_01111_23f5f04668490fc3,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,863.0938529968262,3.96e-05,False,True,qwen3_vl_8b_thinking,4662.203788757324,0.0001062,False,19,512
chart2text_01542_2fa0b9e3f729c20c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1116.1649227142334,5.22e-05,False,True,qwen3_vl_8b_thinking,5582.0982456207275,0.0,False,0,0
chart2text_01900_0157e86602dd133f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1045.619249343872,5.22e-05,False,True,qwen2_5_vl_3b,5721.501111984253,0.0,False,0,0
chart2text_00801_b9171d35bf7d55c2,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1115.3180599212646,0.0,False,True,qwen3_vl_8b_thinking,4683.162689208984,0.00010680000000000001,False,22,512
chart2text_00008_d5898cb9bbdc3cee,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1337.083101272583,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4651.582956314087,0.00010700000000000001,False,23,512
ai2d_00836_bd109cd847d3860f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,71.06995582580566,0.0,True,False,qwen3_vl_8b_thinking,1768.4431076049805,4.4800000000000005e-05,False,51,173
aokvqa_00459_a90218cd949bde94,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,439.45789337158203,2.6e-05,False,True,qwen3_vl_8b_thinking,5621.675729751587,0.0,False,0,0
aokvqa_01208_33b506fcb20d934c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1841.14670753479,0.0,False,False,qwen3_vl_8b_thinking,6036.881923675537,0.0,False,0,0
ai2d_01710_590ce333f35e58c1,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,342.47684478759766,2.18e-05,False,True,qwen2_5_vl_3b,5839.446067810059,0.0,False,0,0
chartqa_00255_19b37d229bdc9592,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,274.26981925964355,9.800000000000001e-06,False,True,qwen3_vl_8b_thinking,4661.487817764282,0.00010740000000000001,False,25,512
chartqa_00634_bf3605f7df6a3f9f,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,405.38597106933594,1.18e-05,False,True,qwen3_vl_8b_thinking,4672.120809555054,0.00010680000000000001,False,22,512
aokvqa_00129_3af7a94eb1dd51c1,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,650.460958480835,0.0,False,False,qwen2_5_vl_3b,975.3518104553223,3.18e-05,False,64,95
ai2d_00041_09ec3696b0588adc,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,485.8119487762451,3.18e-05,False,True,qwen3_vl_8b_thinking,4767.66300201416,0.000115,False,63,512
chart2text_00421_d79e7aad45435074,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,827.4319171905518,3.96e-05,False,True,qwen3_vl_8b_thinking,4653.240203857422,0.0001062,False,19,512
aokvqa_01622_3566e5a8edde39c8,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2094.2447185516357,0.0,True,False,qwen3_vl_8b_thinking,5694.967031478882,0.0,False,0,0
aokvqa_00787_5aa0dd2de279f56d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,673.9301681518555,0.0,False,False,qwen3_vl_8b_thinking,5914.843320846558,0.0,False,0,0
ai2d_01321_c06410f73c053b80,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.612159729003906,0.0,True,False,qwen3_vl_8b_thinking,4340.739965438843,0.0001038,False,48,471
ai2d_00543_73b48164946ff130,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,61.00010871887207,0.0,True,False,qwen3_vl_8b_thinking,4682.579040527344,0.00011260000000000001,False,51,512
chart2text_01120_d91750dd8575162e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,817.4960613250732,3.96e-05,False,True,qwen3_vl_8b_thinking,5938.091039657593,0.0,False,0,0
chart2text_01545_7d84e3cb03ed4b2a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1051.5780448913574,5.22e-05,False,True,qwen3_vl_8b_thinking,4615.053176879883,0.00010680000000000001,False,22,512
